Entity ID,API/UWI,API/UWI List,Production Date,Liquid (bbl),Gas (mcf),Water (bbl),Well Count,Days
129075780,42461398100000,424613981000,2017-03-01,1242,2689,1944,1,
129075780,42461398100000,424613981000,2017-04-01,1327,3585,2087,1,
129075780,42461398100000,424613981000,2017-05-01,1354,3287,2139,1,
129075780,42461398100000,424613981000,2017-06-01,1242,3385,1972,1,
129075780,42461398100000,424613981000,2017-07-01,1208,2576,1926,1,
129075780,42461398100000,424613981000,2017-08-01,1215,3319,1947,1,
129075780,42461398100000,424613981000,2017-09-01,1170,3050,1884,1,
129075780,42461398100000,424613981000,2017-10-01,1206,3059,1951,1,
129075780,42461398100000,424613981000,2017-11-01,1128,2687,1834,1,
129075780,42461398100000,424613981000,2017-12-01,1108,2598,1809,1,
129075777,42461398150000,424613981500,2015-05-01,503,815,1788,1,
129075777,42461398150000,424613981500,2015-06-01,3029,8766,10328,1,
129075777,42461398150000,424613981500,2015-07-01,2980,9202,10190,1,
129075777,42461398150000,424613981500,2015-08-01,3974,7794,7838,1,
129075777,42461398150000,424613981500,2015-09-01,5134,6987,7147,1,
129075777,42461398150000,424613981500,2015-10-01,6140,7166,6407,1,
129075777,42461398150000,424613981500,2015-11-01,6509,6221,5346,1,
129075777,42461398150000,424613981500,2015-12-01,7120,5448,4775,1,
129075777,42461398150000,424613981500,2016-01-01,8947,5644,3682,1,
129075777,42461398150000,424613981500,2016-02-01,8723,5292,3083,1,
129075777,42461398150000,424613981500,2016-03-01,5911,5371,3016,1,
129075777,42461398150000,424613981500,2016-04-01,4578,4677,2784,1,
129075777,42461398150000,424613981500,2016-05-01,3814,4388,2586,1,
129075777,42461398150000,424613981500,2016-06-01,3359,4216,2454,1,
129075777,42461398150000,424613981500,2016-07-01,2892,3869,2241,1,
129075777,42461398150000,424613981500,2016-08-01,2708,3394,2189,1,
129075777,42461398150000,424613981500,2016-09-01,2543,3929,2125,1,
129075777,42461398150000,424613981500,2016-10-01,2409,4291,2068,1,
129075777,42461398150000,424613981500,2016-11-01,2268,3883,1991,1,
129075777,42461398150000,424613981500,2016-12-01,2234,4198,1997,1,
129075777,42461398150000,424613981500,2017-01-01,2053,4523,1968,1,
129075777,42461398150000,424613981500,2017-02-01,1522,3133,1478,1,
129075777,42461398150000,424613981500,2017-03-01,1653,3086,1628,1,
129075777,42461398150000,424613981500,2017-04-01,1747,4114,1737,1,
129075777,42461398150000,424613981500,2017-05-01,1766,3773,1771,1,
129075777,42461398150000,424613981500,2017-06-01,1606,3885,1623,1,
129075777,42461398150000,424613981500,2017-07-01,1550,2956,1576,1,
129075777,42461398150000,424613981500,2017-08-01,1549,3809,1584,1,
129075777,42461398150000,424613981500,2017-09-01,1483,3500,1524,1,
129075777,42461398150000,424613981500,2017-10-01,1521,3511,1570,1,
129075777,42461398150000,424613981500,2017-11-01,1416,3084,1468,1,
129075777,42461398150000,424613981500,2017-12-01,1385,2982,1441,1,
129075773,42461398120000,424613981200,2015-06-01,14838,9495,30496,1,
129075773,42461398120000,424613981200,2015-07-01,14601,9967,30093,1,
129075773,42461398120000,424613981200,2015-08-01,11705,8442,24002,1,
129075773,42461398120000,424613981200,2015-09-01,10226,7640,22200,1,
129075773,42461398120000,424613981200,2015-10-01,8899,7875,19969,1,
129075773,42461398120000,424613981200,2015-11-01,7218,6857,16627,1,
129075773,42461398120000,424613981200,2015-12-01,6264,6018,14774,1,
129075773,42461398120000,424613981200,2016-01-01,6422,6243,11310,1,
129075773,42461398120000,424613981200,2016-02-01,5218,5860,9395,1,
129075773,42461398120000,424613981200,2016-03-01,5416,5953,9111,1,
129075773,42461398120000,424613981200,2016-04-01,5096,5187,8337,1,
129075773,42461398120000,424613981200,2016-05-01,4775,4870,7671,1,
129075773,42461398120000,424613981200,2016-06-01,4554,4681,7217,1,
129075773,42461398120000,424613981200,2016-07-01,4153,4298,6529,1,
129075773,42461398120000,424613981200,2016-08-01,4062,3771,6321,1,
129075773,42461398120000,424613981200,2016-09-01,3946,4367,6084,1,
129075773,42461398120000,424613981200,2016-10-01,3839,4772,5869,1,
129075773,42461398120000,424613981200,2016-11-01,3694,4318,5604,1,
129075773,42461398120000,424613981200,2016-12-01,3703,4670,5577,1,
129075773,42461398120000,424613981200,2017-01-01,3454,5032,5453,1,
129075773,42461398120000,424613981200,2017-02-01,2592,3487,4064,1,
129075773,42461398120000,424613981200,2017-03-01,2846,3434,4443,1,
129075773,42461398120000,424613981200,2017-04-01,3034,4579,4708,1,
129075773,42461398120000,424613981200,2017-05-01,3089,4200,4764,1,
129075773,42461398120000,424613981200,2017-06-01,2828,4325,4336,1,
129075773,42461398120000,424613981200,2017-07-01,2744,3291,4183,1,
129075773,42461398120000,424613981200,2017-08-01,2755,4242,4177,1,
129075773,42461398120000,424613981200,2017-09-01,2647,3898,3993,1,
129075773,42461398120000,424613981200,2017-10-01,2724,3911,4088,1,
129075773,42461398120000,424613981200,2017-11-01,2544,3435,3798,1,
129075773,42461398120000,424613981200,2017-12-01,2495,3321,3706,1,
129075772,42461398090000,424613980900,2015-05-01,2384,1720,3888,1,
129075772,42461398090000,424613980900,2015-06-01,14345,18496,22463,1,
129075772,42461398090000,424613980900,2015-07-01,14116,19416,22163,1,
129075772,42461398090000,424613980900,2015-08-01,11101,16445,16958,1,
129075772,42461398090000,424613980900,2015-09-01,9681,14742,15454,1,
129075772,42461398090000,424613980900,2015-10-01,8460,15120,13872,1,
129075772,42461398090000,424613980900,2015-11-01,6906,13125,11601,1,
129075772,42461398090000,424613980900,2015-12-01,6036,11496,10387,1,
129075772,42461398090000,424613980900,2016-01-01,6235,11907,8029,1,
129075772,42461398090000,424613980900,2016-02-01,5104,11166,6742,1,
